time,value,label
28514,987.0,0.0
28515,997.0,0.0
28516,1027.0,0.0
28517,1020.0,0.0
28518,1052.0,0.0
28519,1067.0,0.0
28520,1100.0,0.0
28521,1169.0,0.0
28522,1242.0,0.0
28523,1287.0,0.0
28524,1328.0,0.0
28525,1430.0,0.0
28526,1592.0,0.0
28527,1625.0,0.0
28528,1629.0,0.0
28529,1649.0,0.0
28530,1785.0,0.0
28531,1764.0,0.0
28532,1691.0,0.0
28533,1645.0,0.0
28534,1684.0,0.0
28535,1675.0,0.0
28536,1688.0,0.0
28537,1647.0,0.0
28538,1689.0,0.0
28539,1721.0,0.0
28540,1648.0,0.0
28541,1630.0,0.0
28542,1668.0,0.0
28543,1616.0,0.0
28544,1605.0,0.0
28545,1633.0,0.0
28546,1660.0,0.0
28547,1644.0,0.0
28548,1650.0,0.0
28549,1564.0,0.0
28550,1549.0,0.0
28551,1547.0,0.0
28552,1560.0,0.0
28553,1505.0,0.0
28554,1517.0,0.0
28555,1530.0,0.0
28556,1434.0,0.0
28557,1448.0,0.0
28558,1391.0,0.0
28559,1334.0,0.0
28560,1225.0,0.0
28561,1184.0,0.0
28562,1147.0,0.0
28563,1127.0,0.0
28564,1080.0,0.0
28565,1026.0,0.0
28566,979.0,0.0
28567,983.0,0.0
28568,943.0,0.0
28569,931.0,0.0
28570,918.0,0.0
28571,901.0,0.0
28572,906.0,0.0
28573,905.0,0.0
28574,892.0,0.0
28575,898.0,0.0
28576,914.0,0.0
28577,897.0,0.0
28578,920.0,0.0
28579,947.0,0.0
28580,933.0,0.0
28581,922.0,0.0
28582,911.0,0.0
28583,907.0,0.0
28584,935.0,0.0
28585,929.0,0.0
28586,933.0,0.0
28587,924.0,0.0
28588,910.0,0.0
28589,915.0,0.0
28590,915.0,0.0
28591,894.0,0.0
28592,898.0,0.0
28593,914.0,0.0
28594,936.0,0.0
28595,907.0,0.0
28596,889.0,0.0
28597,888.0,0.0
28598,879.0,0.0
28599,866.0,0.0
28600,872.0,0.0
28601,886.0,0.0
28602,875.0,0.0
28603,877.0,0.0
28604,893.0,0.0
28605,900.0,0.0
28606,911.0,0.0
28607,916.0,0.0
28608,899.0,0.0
28609,905.0,0.0
28610,925.0,0.0
28611,929.0,0.0
28612,953.0,0.0
28613,977.0,0.0
28614,976.0,0.0
28615,990.0,0.0
28616,1024.0,0.0
28617,1106.0,0.0
28618,1171.0,0.0
28619,1224.0,0.0
28620,1305.0,0.0
28621,1402.0,0.0
28622,1543.0,0.0
28623,1449.0,0.0
28624,1301.0,0.0
28625,1364.0,0.0
28626,1460.0,0.0
28627,1431.0,0.0
28628,1360.0,0.0
28629,1449.0,0.0
28630,1465.0,0.0
28631,1479.0,0.0
28632,1385.0,0.0
28633,1387.0,0.0
28634,1388.0,0.0
28635,1362.0,0.0
28636,1400.0,0.0
28637,1391.0,0.0
28638,1414.0,0.0
28639,1640.0,0.0
28640,1664.0,0.0
28641,1652.0,0.0
28642,1639.0,0.0
28643,1645.0,0.0
28644,1622.0,0.0
28645,1591.0,0.0
28646,1542.0,0.0
28647,1560.0,0.0
28648,1552.0,0.0
28649,1519.0,0.0
28650,1461.0,0.0
28651,1420.0,0.0
28652,1357.0,0.0
28653,1348.0,0.0
28654,1303.0,0.0
28655,1247.0,0.0
28656,1149.0,0.0
28657,1127.0,0.0
28658,1074.0,0.0
28659,1058.0,0.0
28660,1013.0,0.0
28661,973.0,0.0
28662,937.0,0.0
28663,929.0,0.0
28664,932.0,0.0
28665,932.0,0.0
28666,920.0,0.0
28667,945.0,0.0
28668,924.0,0.0
28669,935.0,0.0
28670,948.0,0.0
28671,961.0,0.0
28672,952.0,0.0
28673,987.0,0.0
28674,983.0,0.0
28675,988.0,0.0
28676,995.0,0.0
28677,989.0,0.0
28678,982.0,0.0
28679,965.0,0.0
28680,984.0,0.0
28681,975.0,0.0
28682,982.0,0.0
28683,980.0,0.0
28684,974.0,0.0
28685,951.0,0.0
28686,931.0,0.0
28687,918.0,0.0
28688,925.0,0.0
28689,924.0,0.0
28690,929.0,0.0
28691,921.0,0.0
28692,920.0,0.0
28693,929.0,0.0
28694,943.0,0.0
28695,947.0,0.0
28696,936.0,0.0
28697,956.0,0.0
28698,961.0,0.0
28699,945.0,0.0
28700,959.0,0.0
28701,943.0,0.0
28702,947.0,0.0
28703,933.0,0.0
28704,955.0,0.0
28705,955.0,0.0
28706,962.0,0.0
28707,949.0,0.0
28708,956.0,0.0
28709,941.0,0.0
28710,931.0,0.0
28711,936.0,0.0
28712,936.0,0.0
28713,906.0,0.0
28714,918.0,0.0
28715,907.0,0.0
28716,878.0,0.0
28717,883.0,0.0
28718,885.0,0.0
28719,878.0,0.0
28720,876.0,0.0
28721,868.0,0.0
28722,882.0,0.0
28723,896.0,0.0
28724,876.0,0.0
28725,868.0,0.0
28726,858.0,0.0
28727,870.0,0.0
28728,851.0,0.0
28729,855.0,0.0
28730,855.0,0.0
28731,869.0,0.0
28732,872.0,0.0
28733,857.0,0.0
28734,854.0,0.0
28735,842.0,0.0
28736,843.0,0.0
28737,838.0,0.0
28738,822.0,0.0
28739,796.0,0.0
28740,835.0,0.0
28741,823.0,0.0
28742,823.0,0.0
28743,824.0,0.0
28744,840.0,0.0
28745,848.0,0.0
28746,875.0,0.0
28747,866.0,0.0
28748,900.0,0.0
28749,887.0,0.0
28750,894.0,0.0
28751,891.0,0.0
28752,896.0,0.0
28753,855.0,0.0
28754,875.0,0.0
28755,869.0,0.0
28756,867.0,0.0
28757,895.0,0.0
28758,877.0,0.0
28759,894.0,0.0
28760,866.0,0.0
28761,865.0,0.0
28762,882.0,0.0
28763,897.0,0.0
28764,892.0,0.0
28765,888.0,0.0
28766,878.0,0.0
28767,844.0,0.0
28768,880.0,0.0
28769,870.0,0.0
28770,868.0,0.0
28771,850.0,0.0
28772,849.0,0.0
28773,850.0,0.0
28774,850.0,0.0
28775,852.0,0.0
28776,855.0,0.0
28777,851.0,0.0
28778,845.0,0.0
28779,852.0,0.0
28780,843.0,0.0
28781,847.0,0.0
28782,835.0,0.0
28783,822.0,0.0
28784,827.0,0.0
28785,833.0,0.0
28786,830.0,0.0
28787,830.0,0.0
28788,838.0,0.0
28789,829.0,0.0
28790,853.0,0.0
28791,848.0,0.0
28792,848.0,0.0
28793,855.0,0.0
28794,861.0,0.0
28795,849.0,0.0
28796,857.0,0.0
28797,864.0,0.0
28798,855.0,0.0
28799,859.0,0.0
28800,867.0,0.0
28801,856.0,0.0
28802,855.0,0.0
28803,863.0,0.0
28804,861.0,0.0
28805,853.0,0.0
28806,867.0,0.0
28807,839.0,0.0
28808,851.0,0.0
28809,854.0,0.0
28810,862.0,0.0
28811,850.0,0.0
28812,838.0,0.0
28813,838.0,0.0
28814,858.0,0.0
28815,850.0,0.0
28816,840.0,0.0
28817,846.0,0.0
28818,857.0,0.0
28819,847.0,0.0
28820,857.0,0.0
28821,859.0,0.0
28822,858.0,0.0
28823,862.0,0.0
28824,864.0,0.0
28825,854.0,0.0
28826,870.0,0.0
28827,853.0,0.0
28828,858.0,0.0
28829,861.0,0.0
28830,849.0,0.0
28831,865.0,0.0
28832,869.0,0.0
28833,855.0,0.0
28834,862.0,0.0
28835,866.0,0.0
28836,862.0,0.0
28837,879.0,0.0
28838,876.0,0.0
28839,860.0,0.0
28840,847.0,0.0
28841,851.0,0.0
28842,842.0,0.0
28843,830.0,0.0
28844,844.0,0.0
28845,846.0,0.0
28846,861.0,0.0
28847,853.0,0.0
28848,817.0,0.0
28849,817.0,0.0
28850,822.0,0.0
28851,837.0,0.0
28852,837.0,0.0
28853,847.0,0.0
28854,868.0,0.0
28855,867.0,0.0
28856,871.0,0.0
28857,868.0,0.0
28858,881.0,0.0
28859,873.0,0.0
28860,862.0,0.0
28861,872.0,0.0
28862,870.0,0.0
28863,873.0,0.0
28864,872.0,0.0
28865,874.0,0.0
28866,877.0,0.0
28867,877.0,0.0
28868,883.0,0.0
28869,886.0,0.0
28870,889.0,0.0
28871,898.0,0.0
28872,897.0,0.0
28873,910.0,0.0
28874,904.0,0.0
28875,905.0,0.0
28876,892.0,0.0
28877,878.0,0.0
28878,875.0,0.0
28879,860.0,0.0
28880,849.0,0.0
28881,875.0,0.0
28882,869.0,0.0
28883,912.0,0.0
28884,947.0,0.0
28885,915.0,0.0
28886,912.0,0.0
28887,924.0,0.0
28888,932.0,0.0
28889,904.0,0.0
28890,866.0,0.0
28891,842.0,0.0
28892,885.0,0.0
28893,868.0,0.0
28894,880.0,0.0
28895,884.0,0.0
28896,882.0,0.0
28897,896.0,0.0
28898,919.0,0.0
28899,923.0,0.0
28900,928.0,0.0
28901,934.0,0.0
28902,953.0,0.0
28903,953.0,0.0
28904,963.0,0.0
28905,1041.0,0.0
28906,1108.0,0.0
28907,1177.0,0.0
28908,1313.0,0.0
28909,1353.0,0.0
28910,1466.0,0.0
28911,1596.0,0.0
28912,1570.0,0.0
28913,1571.0,0.0
28914,1600.0,0.0
28915,1716.0,0.0
28916,1670.0,0.0
28917,1643.0,0.0
28918,1706.0,0.0
28919,1721.0,0.0
28920,1721.0,0.0
28921,1726.0,0.0
28922,1724.0,0.0
28923,1641.0,0.0
28924,1625.0,0.0
28925,1614.0,0.0
28926,1602.0,0.0
28927,1575.0,0.0
28928,1579.0,0.0
28929,1667.0,0.0
28930,1682.0,0.0
28931,1679.0,0.0
28932,1603.0,0.0
28933,1575.0,0.0
28934,1552.0,0.0
28935,1576.0,0.0
28936,1570.0,0.0
28937,1531.0,0.0
28938,1504.0,0.0
28939,1472.0,0.0
28940,1460.0,0.0
28941,1454.0,0.0
28942,1391.0,0.0
28943,1344.0,0.0
28944,1258.0,0.0
28945,1186.0,0.0
28946,1137.0,0.0
28947,1173.0,0.0
28948,1108.0,0.0
28949,1097.0,0.0
28950,978.0,0.0
28951,892.0,0.0
28952,924.0,0.0
28953,960.0,0.0
28954,1008.0,0.0
28955,923.0,0.0
28956,1003.0,0.0
28957,976.0,0.0
28958,979.0,0.0
28959,1002.0,0.0
28960,980.0,0.0
28961,977.0,0.0
28962,962.0,0.0
28963,926.0,0.0
28964,951.0,0.0
28965,959.0,0.0
28966,991.0,0.0
28967,952.0,0.0
28968,932.0,0.0
28969,934.0,0.0
28970,931.0,0.0
28971,927.0,0.0
28972,919.0,0.0
28973,940.0,0.0
28974,893.0,0.0
28975,923.0,0.0
28976,908.0,0.0
28977,925.0,0.0
28978,922.0,0.0
28979,918.0,0.0
28980,929.0,0.0
28981,929.0,0.0
28982,929.0,0.0
28983,956.0,0.0
28984,946.0,0.0
28985,921.0,0.0
28986,915.0,0.0
28987,901.0,0.0
28988,914.0,0.0
28989,934.0,0.0
28990,935.0,0.0
28991,923.0,0.0
28992,942.0,0.0
28993,931.0,1.0
28994,932.0,1.0
28995,955.0,1.0
28996,971.0,1.0
28997,977.0,1.0
28998,1002.0,1.0
28999,1032.0,1.0
29000,1088.0,1.0
29001,1104.0,1.0
29002,1186.0,1.0
29003,1231.0,1.0
29004,1284.0,1.0
29005,1348.0,1.0
29006,1512.0,1.0
29007,1558.0,1.0
29008,1590.0,1.0
29009,1621.0,1.0
29010,1719.0,1.0
29011,1718.0,1.0
29012,1654.0,1.0
29013,1619.0,1.0
29014,1662.0,1.0
29015,1681.0,1.0
29016,1689.0,1.0
29017,1630.0,1.0
29018,1596.0,1.0
29019,1580.0,1.0
29020,1639.0,1.0
29021,1651.0,1.0
29022,1655.0,1.0
29023,1633.0,1.0
29024,1616.0,1.0
29025,1611.0,1.0
29026,1622.0,1.0
29027,1600.0,1.0
29028,1614.0,1.0
29029,1569.0,1.0
29030,1557.0,1.0
29031,1554.0,1.0
29032,1542.0,1.0
29033,1509.0,1.0
29034,1484.0,1.0
29035,1463.0,1.0
29036,1428.0,1.0
29037,1426.0,1.0
29038,1365.0,1.0
29039,1297.0,1.0
29040,1193.0,1.0
29041,1156.0,1.0
29042,1152.0,1.0
29043,1104.0,1.0
29044,1071.0,1.0
29045,1033.0,1.0
29046,985.0,1.0
29047,964.0,1.0
29048,964.0,1.0
29049,937.0,1.0
29050,924.0,1.0
29051,933.0,1.0
29052,915.0,1.0
29053,936.0,1.0
29054,918.0,1.0
29055,900.0,1.0
29056,912.0,1.0
29057,913.0,1.0
29058,879.0,1.0
29059,888.0,1.0
29060,870.0,1.0
29061,860.0,1.0
29062,879.0,1.0
29063,871.0,1.0
29064,836.0,1.0
29065,877.0,1.0
29066,845.0,1.0
29067,849.0,1.0
29068,876.0,1.0
29069,877.0,1.0
29070,879.0,1.0
29071,872.0,1.0
29072,897.0,1.0
29073,923.0,1.0
29074,910.0,1.0
29075,904.0,1.0
29076,882.0,1.0
29077,896.0,1.0
29078,914.0,1.0
29079,912.0,1.0
29080,896.0,1.0
29081,900.0,1.0
29082,876.0,1.0
29083,875.0,1.0
29084,858.0,1.0
29085,851.0,1.0
29086,858.0,1.0
29087,883.0,1.0
29088,874.0,1.0
29089,881.0,1.0
29090,872.0,1.0
29091,870.0,1.0
29092,859.0,1.0
29093,814.0,1.0
29094,836.0,1.0
29095,818.0,1.0
29096,849.0,1.0
29097,834.0,1.0
29098,877.0,1.0
29099,867.0,1.0
29100,868.0,1.0
29101,885.0,1.0
29102,888.0,1.0
29103,902.0,1.0
29104,891.0,1.0
29105,885.0,1.0
29106,880.0,1.0
29107,891.0,1.0
29108,881.0,1.0
29109,862.0,1.0
29110,868.0,1.0
29111,865.0,1.0
29112,854.0,1.0
29113,855.0,1.0
29114,843.0,1.0
29115,836.0,1.0
29116,848.0,1.0
29117,827.0,1.0
29118,831.0,1.0
29119,847.0,1.0
29120,835.0,1.0
29121,848.0,1.0
29122,858.0,1.0
29123,852.0,1.0
29124,860.0,1.0
29125,854.0,1.0
29126,857.0,1.0
29127,846.0,1.0
29128,853.0,1.0
29129,850.0,1.0
29130,854.0,1.0
29131,836.0,1.0
29132,851.0,1.0
29133,858.0,1.0
29134,857.0,1.0
29135,845.0,1.0
29136,849.0,1.0
29137,858.0,1.0
29138,854.0,1.0
29139,867.0,1.0
29140,862.0,1.0
29141,850.0,1.0
29142,865.0,1.0
29143,853.0,1.0
29144,866.0,1.0
29145,856.0,1.0
29146,866.0,1.0
29147,863.0,1.0
29148,859.0,1.0
29149,853.0,1.0
29150,855.0,1.0
29151,853.0,1.0
29152,861.0,1.0
29153,860.0,1.0
29154,881.0,1.0
29155,888.0,1.0
29156,879.0,1.0
29157,872.0,1.0
29158,872.0,1.0
29159,867.0,1.0
29160,881.0,1.0
29161,876.0,1.0
29162,869.0,1.0
29163,864.0,1.0
29164,881.0,1.0
29165,873.0,1.0
29166,854.0,1.0
29167,866.0,1.0
29168,871.0,1.0
29169,858.0,1.0
29170,863.0,1.0
29171,857.0,1.0
29172,865.0,1.0
29173,861.0,1.0
29174,853.0,1.0
29175,858.0,1.0
29176,851.0,1.0
29177,857.0,1.0
29178,858.0,1.0
29179,850.0,1.0
29180,851.0,1.0
29181,875.0,1.0
29182,876.0,1.0
29183,870.0,1.0
29184,884.0,1.0
29185,870.0,1.0
29186,882.0,1.0
29187,868.0,1.0
29188,881.0,1.0
29189,909.0,1.0
29190,925.0,1.0
29191,939.0,1.0
29192,996.0,1.0
29193,1039.0,1.0
29194,1050.0,1.0
29195,1124.0,1.0
29196,1180.0,1.0
29197,1275.0,1.0
29198,1435.0,1.0
29199,1457.0,1.0
29200,1519.0,1.0
29201,1515.0,1.0
29202,1570.0,1.0
29203,1565.0,1.0
29204,1500.0,1.0
29205,1530.0,1.0
29206,1584.0,1.0
29207,1609.0,1.0
29208,1613.0,1.0
29209,1503.0,1.0
29210,1493.0,1.0
29211,1603.0,1.0
29212,1563.0,1.0
29213,1552.0,1.0
29214,1546.0,1.0
29215,1560.0,1.0
29216,1548.0,1.0
29217,1530.0,1.0
29218,1523.0,1.0
29219,1516.0,1.0
29220,1509.0,1.0
29221,1424.0,1.0
29222,1478.0,1.0
29223,1495.0,1.0
29224,1486.0,1.0
29225,1482.0,1.0
29226,1450.0,1.0
29227,1447.0,1.0
29228,1420.0,1.0
29229,1383.0,1.0
29230,1326.0,1.0
29231,1234.0,1.0
29232,1142.0,1.0
29233,1119.0,1.0
29234,1080.0,1.0
29235,1037.0,1.0
29236,1022.0,1.0
29237,989.0,1.0
29238,955.0,1.0
29239,944.0,1.0
29240,940.0,1.0
29241,938.0,1.0
29242,923.0,1.0
29243,916.0,1.0
29244,919.0,1.0
29245,919.0,1.0
29246,928.0,1.0
29247,920.0,1.0
29248,939.0,1.0
29249,922.0,1.0
29250,926.0,1.0
29251,923.0,1.0
29252,927.0,1.0
29253,918.0,1.0
29254,934.0,1.0
29255,923.0,1.0
29256,931.0,1.0
29257,923.0,1.0
29258,918.0,1.0
29259,930.0,1.0
29260,932.0,1.0
29261,934.0,1.0
29262,933.0,1.0
29263,937.0,1.0
29264,931.0,1.0
29265,923.0,1.0
29266,926.0,1.0
29267,929.0,1.0
29268,938.0,1.0
29269,927.0,1.0
29270,939.0,1.0
29271,924.0,1.0
29272,921.0,1.0
29273,924.0,1.0
29274,915.0,1.0
29275,934.0,1.0
29276,928.0,1.0
29277,917.0,1.0
29278,913.0,1.0
29279,911.0,1.0
29280,936.0,1.0
29281,932.0,1.0
29282,942.0,1.0
29283,927.0,1.0
29284,901.0,1.0
29285,939.0,1.0
29286,941.0,1.0
29287,985.0,1.0
29288,1075.0,1.0
29289,1112.0,1.0
29290,1202.0,1.0
29291,1257.0,1.0
29292,1313.0,1.0
29293,1376.0,1.0
29294,1461.0,1.0
29295,1429.0,1.0
29296,1529.0,1.0
29297,1584.0,1.0
29298,1556.0,1.0
29299,1562.0,1.0
29300,1500.0,1.0
29301,1546.0,1.0
29302,1532.0,1.0
29303,1543.0,1.0
29304,1587.0,1.0
29305,1579.0,1.0
29306,1557.0,1.0
29307,1551.0,1.0
29308,1547.0,1.0
29309,1532.0,1.0
29310,1510.0,1.0
29311,1515.0,1.0
29312,1528.0,1.0
29313,1539.0,1.0
29314,1523.0,1.0
29315,1516.0,1.0
29316,1509.0,1.0
29317,1452.0,1.0
29318,1424.0,1.0
29319,1448.0,1.0
29320,1430.0,1.0
29321,1358.0,1.0
29322,1346.0,1.0
29323,1315.0,1.0
29324,1311.0,1.0
29325,1266.0,1.0
29326,1225.0,1.0
29327,1170.0,1.0
29328,1109.0,1.0
29329,1074.0,1.0
29330,1030.0,1.0
29331,1028.0,1.0
29332,986.0,1.0
29333,965.0,1.0
29334,917.0,1.0
29335,917.0,1.0
29336,906.0,1.0
29337,882.0,1.0
29338,866.0,1.0
29339,866.0,1.0
29340,844.0,1.0
29341,858.0,1.0
29342,862.0,1.0
29343,850.0,1.0
29344,859.0,1.0
29345,883.0,1.0
29346,873.0,1.0
29347,871.0,1.0
29348,882.0,1.0
29349,879.0,1.0
29350,871.0,1.0
29351,884.0,1.0
29352,887.0,1.0
29353,880.0,1.0
29354,891.0,1.0
29355,881.0,1.0
29356,892.0,1.0
29357,871.0,1.0
29358,868.0,1.0
29359,883.0,1.0
29360,876.0,1.0
29361,872.0,1.0
29362,883.0,1.0
29363,884.0,1.0
29364,886.0,1.0
29365,879.0,1.0
29366,887.0,1.0
29367,896.0,1.0
29368,879.0,1.0
29369,887.0,1.0
29370,895.0,1.0
29371,887.0,1.0
29372,893.0,1.0
29373,893.0,1.0
29374,888.0,1.0
29375,881.0,1.0
29376,889.0,1.0
29377,884.0,1.0
29378,895.0,1.0
29379,880.0,1.0
29380,872.0,1.0
29381,873.0,1.0
29382,882.0,1.0
29383,859.0,1.0
29384,863.0,1.0
29385,865.0,1.0
29386,853.0,1.0
29387,846.0,1.0
29388,860.0,1.0
29389,849.0,1.0
29390,843.0,1.0
29391,834.0,1.0
29392,820.0,1.0
29393,820.0,1.0
29394,837.0,1.0
29395,859.0,1.0
29396,852.0,1.0
29397,876.0,1.0
29398,869.0,1.0
29399,856.0,1.0
29400,874.0,1.0
29401,858.0,1.0
29402,871.0,1.0
29403,891.0,1.0
29404,884.0,1.0
29405,867.0,1.0
29406,861.0,1.0
29407,887.0,1.0
29408,871.0,1.0
29409,879.0,1.0
29410,887.0,1.0
29411,881.0,1.0
29412,888.0,1.0
29413,883.0,1.0
29414,876.0,1.0
29415,879.0,1.0
29416,866.0,1.0
29417,861.0,1.0
29418,850.0,1.0
29419,852.0,1.0
29420,849.0,1.0
29421,853.0,1.0
29422,856.0,1.0
29423,862.0,1.0
29424,860.0,1.0
29425,860.0,1.0
29426,867.0,1.0
29427,846.0,1.0
29428,861.0,1.0
29429,854.0,1.0
29430,838.0,1.0
29431,831.0,1.0
29432,822.0,1.0
29433,839.0,1.0
29434,812.0,1.0
29435,822.0,1.0
29436,830.0,1.0
29437,847.0,1.0
29438,817.0,1.0
29439,813.0,1.0
29440,803.0,1.0
29441,817.0,1.0
29442,842.0,1.0
29443,832.0,1.0
29444,840.0,1.0
29445,872.0,1.0
29446,852.0,1.0
29447,876.0,1.0
29448,886.0,1.0
29449,868.0,1.0
29450,851.0,1.0
29451,856.0,1.0
29452,847.0,1.0
29453,869.0,1.0
29454,875.0,1.0
29455,883.0,1.0
29456,858.0,1.0
29457,888.0,1.0
29458,878.0,1.0
29459,900.0,1.0
29460,857.0,1.0
29461,836.0,1.0
29462,847.0,1.0
29463,849.0,1.0
29464,857.0,1.0
29465,838.0,1.0
29466,824.0,1.0
29467,825.0,1.0
29468,840.0,1.0
29469,860.0,1.0
29470,856.0,1.0
29471,833.0,1.0
29472,781.0,1.0
29473,771.0,1.0
29474,765.0,1.0
29475,790.0,1.0
29476,783.0,1.0
29477,787.0,1.0
29478,801.0,1.0
29479,816.0,1.0
29480,814.0,1.0
29481,808.0,1.0
29482,805.0,1.0
29483,820.0,1.0
29484,820.0,1.0
29485,851.0,1.0
29486,832.0,1.0
29487,841.0,1.0
29488,831.0,1.0
29489,832.0,1.0
29490,843.0,1.0
29491,877.0,1.0
29492,869.0,1.0
29493,839.0,1.0
29494,852.0,1.0
29495,853.0,1.0
29496,840.0,1.0
29497,833.0,1.0
29498,844.0,1.0
29499,880.0,1.0
29500,844.0,1.0
29501,809.0,1.0
29502,823.0,1.0
29503,795.0,1.0
29504,816.0,1.0
29505,807.0,1.0
29506,817.0,1.0
29507,821.0,1.0
29508,824.0,1.0
29509,813.0,1.0
29510,820.0,1.0
29511,828.0,1.0
29512,810.0,1.0
29513,815.0,1.0
29514,805.0,1.0
29515,818.0,1.0
29516,816.0,1.0
29517,825.0,1.0
29518,842.0,1.0
29519,847.0,1.0
29520,843.0,1.0
29521,859.0,1.0
29522,845.0,1.0
29523,862.0,1.0
29524,837.0,1.0
29525,825.0,1.0
29526,818.0,1.0
29527,813.0,1.0
29528,810.0,1.0
29529,811.0,1.0
29530,804.0,1.0
29531,834.0,1.0
29532,851.0,1.0
29533,841.0,1.0
29534,865.0,1.0
29535,875.0,1.0
29536,861.0,1.0
29537,828.0,1.0
29538,837.0,1.0
29539,842.0,1.0
29540,857.0,1.0
29541,893.0,1.0
29542,850.0,1.0
29543,831.0,1.0
29544,852.0,1.0
29545,850.0,1.0
29546,857.0,1.0
29547,834.0,1.0
29548,845.0,1.0
29549,839.0,1.0
29550,858.0,1.0
29551,859.0,1.0
29552,880.0,1.0
29553,883.0,1.0
29554,870.0,1.0
29555,818.0,1.0
29556,811.0,1.0
29557,806.0,1.0
29558,861.0,1.0
29559,852.0,1.0
29560,839.0,1.0
29561,845.0,1.0
29562,834.0,1.0
29563,843.0,1.0
29564,826.0,1.0
29565,837.0,1.0
29566,813.0,1.0
29567,851.0,1.0
29568,841.0,1.0
29569,862.0,1.0
29570,854.0,1.0
29571,848.0,1.0
29572,819.0,1.0
29573,808.0,1.0
29574,859.0,1.0
29575,856.0,1.0
29576,858.0,1.0
29577,847.0,1.0
29578,862.0,1.0
29579,855.0,1.0
29580,831.0,1.0
29581,837.0,1.0
29582,844.0,1.0
29583,865.0,1.0
29584,917.0,1.0
29585,925.0,1.0
29586,939.0,1.0
29587,995.0,1.0
29588,979.0,1.0
29589,933.0,1.0
29590,958.0,1.0
29591,935.0,1.0
29592,912.0,1.0
29593,931.0,1.0
29594,929.0,1.0
29595,963.0,1.0
29596,929.0,1.0
29597,916.0,1.0
29598,950.0,1.0
29599,998.0,1.0
29600,956.0,1.0
29601,931.0,1.0
29602,988.0,1.0
29603,972.0,1.0
29604,990.0,1.0
29605,982.0,1.0
29606,954.0,1.0
29607,925.0,1.0
29608,904.0,1.0
29609,878.0,1.0
29610,852.0,1.0
29611,907.0,1.0
29612,903.0,1.0
29613,875.0,1.0
29614,847.0,1.0
29615,868.0,1.0
29616,867.0,1.0
29617,865.0,1.0
29618,847.0,1.0
29619,871.0,1.0
29620,880.0,1.0
29621,853.0,1.0
29622,847.0,1.0
29623,864.0,1.0
29624,863.0,1.0
29625,888.0,1.0
29626,874.0,1.0
29627,890.0,1.0
29628,899.0,1.0
29629,913.0,1.0
29630,905.0,1.0
29631,882.0,1.0
29632,843.0,1.0
29633,848.0,1.0
29634,862.0,1.0
29635,865.0,1.0
29636,878.0,1.0
29637,878.0,1.0
29638,890.0,1.0
29639,868.0,1.0
29640,813.0,1.0
29641,845.0,1.0
29642,874.0,1.0
29643,933.0,1.0
29644,909.0,1.0
29645,880.0,1.0
29646,829.0,1.0
29647,867.0,1.0
29648,859.0,1.0
29649,844.0,1.0
29650,891.0,1.0
29651,910.0,1.0
29652,903.0,1.0
29653,871.0,1.0
29654,858.0,1.0
29655,890.0,1.0
29656,920.0,1.0
29657,881.0,1.0
29658,854.0,1.0
29659,849.0,1.0
29660,898.0,1.0
29661,891.0,1.0
29662,858.0,1.0
29663,851.0,1.0
29664,815.0,1.0
29665,839.0,1.0
29666,839.0,1.0
29667,875.0,1.0
29668,887.0,1.0
29669,902.0,1.0
29670,919.0,1.0
29671,937.0,1.0
29672,989.0,1.0
29673,1038.0,1.0
29674,1131.0,1.0
29675,1240.0,1.0
29676,1310.0,1.0
29677,1431.0,1.0
29678,1532.0,1.0
29679,1543.0,1.0
29680,1540.0,1.0
29681,1593.0,1.0
29682,1502.0,1.0
29683,1570.0,1.0
29684,1675.0,1.0
29685,1590.0,1.0
29686,1555.0,1.0
29687,1683.0,1.0
29688,1617.0,1.0
29689,1628.0,1.0
29690,1558.0,1.0
29691,1677.0,1.0
29692,1735.0,1.0
29693,1706.0,1.0
29694,1567.0,1.0
29695,1574.0,1.0
29696,1673.0,1.0
29697,1592.0,1.0
29698,1536.0,1.0
29699,1517.0,1.0
29700,1509.0,1.0
29701,1529.0,1.0
29702,1549.0,1.0
29703,1541.0,1.0
29704,1472.0,1.0
29705,1486.0,1.0
29706,1511.0,1.0
29707,1513.0,1.0
29708,1449.0,1.0
29709,1399.0,1.0
29710,1395.0,1.0
29711,1314.0,1.0
29712,1213.0,1.0
29713,1151.0,1.0
29714,1080.0,1.0
29715,1050.0,1.0
29716,1063.0,1.0
29717,1004.0,1.0
29718,976.0,1.0
29719,930.0,1.0
29720,963.0,1.0
29721,946.0,1.0
29722,937.0,1.0
29723,949.0,1.0
29724,958.0,1.0
29725,984.0,1.0
29726,966.0,1.0
29727,980.0,1.0
29728,979.0,1.0
29729,941.0,1.0
29730,960.0,1.0
29731,926.0,1.0
29732,926.0,1.0
29733,950.0,1.0
29734,964.0,1.0
29735,947.0,1.0
29736,944.0,1.0
29737,940.0,1.0
29738,931.0,1.0
29739,931.0,1.0
29740,916.0,1.0
29741,914.0,1.0
29742,942.0,1.0
29743,905.0,1.0
29744,990.0,1.0
29745,985.0,1.0
29746,995.0,1.0
29747,1044.0,1.0
29748,1041.0,1.0
29749,911.0,1.0
29750,896.0,1.0
29751,1008.0,1.0
29752,1024.0,1.0
29753,959.0,1.0
29754,892.0,1.0
29755,933.0,1.0
