time,value
26601,888
26602,900
26603,901
26604,907
26605,901
26606,922
26607,896
26608,930
26609,927
26610,894
26611,905
26612,885
26613,852
26614,864
26615,875
26616,867
26617,905
26618,902
26619,903
26620,892
26621,896
26622,884
26623,890
26624,875
26625,883
26626,885
26627,867
26628,855
26629,843
26630,838
26631,862
26632,838
26633,857
26634,868
26635,897
26636,896
26637,911
26638,906
26639,905
26640,897
26641,879
26642,897
26643,903
26644,880
26645,889
26646,867
26647,876
26648,903
26649,900
26650,900
26651,902
26652,923
26653,906
26654,927
26655,913
26656,918
26657,904
26658,915
26659,906
26660,902
26661,816
26662,797
26663,844
26664,819
26665,784
26666,830
26667,838
26668,896
26669,915
26670,950
26671,941
26672,930
26673,930
26674,931
26675,948
26676,947
26677,927
26678,867
26679,876
26680,861
26681,845
26682,873
26683,882
26684,909
26685,905
26686,922
26687,940
26688,927
26689,954
26690,947
26691,941
26692,928
26693,921
26694,925
26695,934
26696,926
26697,901
26698,885
26699,925
26700,918
26701,923
26702,920
26703,927
26704,910
26705,920
26706,901
26707,905
26708,911
26709,912
26710,915
26711,932
26712,929
26713,937
26714,965
26715,1052
26716,1113
26717,1167
26718,1240
26719,1315
26720,1354
26721,1446
26722,1510
26723,1559
26724,1593
26725,1668
26726,1702
26727,1629
26728,1662
26729,1655
26730,1586
26731,1591
26732,1626
26733,1604
26734,1623
26735,1593
26736,1587
26737,1555
26738,1529
26739,1640
26740,1591
26741,1537
26742,1604
26743,1622
26744,1565
26745,1608
26746,1615
26747,1586
26748,1587
26749,1547
26750,1506
26751,1506
26752,1493
26753,1451
26754,1377
26755,1292
26756,1267
26757,1220
26758,1183
26759,1158
26760,1116
26761,1087
26762,1084
26763,1059
26764,1040
26765,1017
26766,1008
26767,990
26768,1006
26769,982
26770,1014
26771,1023
26772,986
26773,987
26774,993
26775,988
26776,991
26777,978
26778,995
26779,979
26780,1004
26781,990
26782,978
26783,991
26784,990
26785,1003
26786,1002
26787,1006
26788,974
26789,1012
26790,1001
26791,908
26792,919
26793,993
26794,1037
26795,1010
26796,977
26797,971
26798,937
26799,945
26800,942
26801,950
26802,959
26803,973
26804,964
26805,970
26806,968
26807,987
26808,1004
26809,1011
26810,1006
26811,1090
26812,1150
26813,1205
26814,1276
26815,1321
26816,1454
26817,1599
26818,1682
26819,1675
26820,1718
26821,1814
26822,1790
26823,1717
26824,1776
26825,1762
26826,1701
26827,1657
26828,1693
26829,1686
26830,1657
26831,1663
26832,1662
26833,1702
26834,1693
26835,1687
26836,1715
26837,1716
26838,1698
26839,1687
26840,1646
26841,1655
26842,1749
26843,1753
26844,1731
26845,1695
26846,1630
26847,1615
26848,1589
26849,1544
26850,1460
26851,1319
26852,1210
26853,1170
26854,1213
26855,1164
26856,1137
26857,1088
26858,1064
26859,1060
26860,1075
26861,1019
26862,1042
26863,1014
26864,1006
26865,1001
26866,998
26867,1029
26868,1033
26869,1027
26870,993
26871,982
26872,988
26873,988
26874,995
26875,1008
26876,994
26877,979
26878,1007
26879,991
26880,981
26881,967
26882,977
26883,971
26884,958
26885,976
26886,952
26887,961
26888,961
26889,956
26890,1032
26891,1029
26892,1039
26893,1033
26894,981
26895,1046
26896,1038
26897,1033
26898,986
26899,924
26900,924
26901,923
26902,1041
26903,945
26904,950
26905,939
26906,974
26907,1075
26908,1160
26909,1207
26910,1307
26911,1319
26912,1362
26913,1522
26914,1658
26915,1659
26916,1651
26917,1652
26918,1684
26919,1705
26920,1712
26921,1748
26922,1961
26923,1942
26924,1901
26925,1907
26926,1864
26927,1811
26928,1778
26929,1731
26930,1702
26931,1636
26932,1641
26933,1653
26934,1689
26935,1695
26936,1716
26937,1766
26938,1778
26939,1780
26940,1717
26941,1723
26942,1568
26943,1551
26944,1473
26945,1401
26946,1343
26947,1225
26948,1142
26949,1177
26950,1221
26951,1177
26952,1173
26953,1131
26954,1119
26955,1127
26956,1160
26957,1132
26958,1066
26959,1064
26960,1052
26961,1035
26962,1005
26963,991
26964,996
26965,998
26966,1000
26967,1007
26968,1040
26969,1033
26970,966
26971,940
26972,922
26973,922
26974,894
26975,980
26976,1164
26977,1125
26978,1131
26979,1105
26980,1104
26981,1074
26982,1070
26983,1052
26984,1037
26985,1012
26986,1009
26987,995
26988,1005
26989,1003
26990,1010
26991,992
26992,987
26993,989
26994,983
26995,883
26996,897
26997,914
26998,922
26999,950
27000,968
27001,988
27002,1045
27003,1105
27004,1174
27005,1340
27006,1337
27007,1253
27008,1334
27009,1451
27010,1527
27011,1642
27012,1655
27013,1665
27014,1680
27015,1671
27016,1701
27017,1717
27018,1732
27019,1767
27020,1849
27021,1856
27022,1876
27023,1831
27024,1844
27025,1838
27026,1835
27027,1774
27028,1730
27029,1707
27030,1713
27031,1713
27032,1680
27033,1671
27034,1670
27035,1673
27036,1635
27037,1615
27038,1619
27039,1595
27040,1473
27041,1438
27042,1475
27043,1303
27044,1234
27045,1210
27046,1183
27047,1120
27048,1072
27049,1048
27050,1004
27051,1023
27052,1039
27053,1018
27054,1000
27055,988
27056,1024
27057,1005
27058,1022
27059,1022
27060,1030
27061,1056
27062,1072
27063,1080
27064,1073
27065,1104
27066,1091
27067,977
27068,896
27069,904
27070,923
27071,913
27072,925
27073,982
27074,981
27075,994
27076,971
27077,992
27078,1040
27079,1039
27080,988
27081,948
27082,939
27083,960
27084,953
27085,985
27086,974
27087,993
27088,993
27089,977
27090,996
27091,902
27092,916
27093,933
27094,931
27095,944
27096,960
27097,948
27098,1001
27099,1102
27100,1148
27101,1162
27102,1372
27103,1477
27104,1527
27105,1543
27106,1605
27107,1599
27108,1567
27109,1633
27110,1622
27111,1641
27112,1661
27113,1670
27114,1674
27115,1683
27116,1741
27117,1770
27118,1742
27119,1727
27120,1694
27121,1706
27122,1697
27123,1694
27124,1672
27125,1668
27126,1664
27127,1638
27128,1589
27129,1663
27130,1715
27131,1718
27132,1675
27133,1599
27134,1400
27135,1374
27136,1366
27137,1339
27138,1222
27139,1181
27140,1101
27141,1034
27142,1015
27143,1092
27144,1051
27145,1060
27146,1066
27147,1033
27148,1041
27149,1026
27150,1015
27151,1008
27152,975
27153,919
27154,943
27155,985
27156,934
27157,941
27158,911
27159,906
27160,898
27161,944
27162,923
27163,938
27164,905
27165,914
27166,913
27167,911
27168,910
27169,892
27170,907
27171,918
27172,923
27173,916
27174,936
27175,921
27176,928
27177,905
27178,919
27179,921
27180,932
27181,966
27182,956
27183,969
27184,978
27185,970
27186,963
27187,764
27188,781
27189,784
27190,798
27191,799
27192,834
27193,932
27194,934
27195,952
27196,938
27197,966
27198,944
27199,934
27200,934
27201,943
27202,941
27203,969
27204,960
27205,930
27206,951
27207,926
27208,950
27209,940
27210,946
27211,960
27212,982
27213,925
27214,942
27215,951
27216,920
27217,924
27218,941
27219,930
27220,932
27221,940
27222,924
27223,967
27224,932
27225,951
27226,905
27227,967
27228,894
27229,896
27230,930
27231,922
27232,877
27233,906
27234,858
27235,918
27236,857
27237,819
27238,849
27239,933
27240,919
27241,917
27242,908
27243,911
27244,962
27245,958
27246,958
27247,937
27248,939
27249,928
27250,930
27251,934
27252,924
27253,912
27254,900
27255,930
27256,923
27257,922
27258,915
27259,915
27260,913
27261,900
27262,909
27263,899
27264,896
27265,902
27266,914
27267,916
27268,899
27269,917
27270,893
27271,888
27272,887
27273,919
27274,948
27275,941
27276,911
27277,952
27278,992
27279,1002
27280,992
27281,1006
27282,1007
27283,812
27284,842
27285,832
27286,777
27287,849
27288,871
27289,862
27290,874
27291,993
27292,1002
27293,950
27294,963
27295,944
27296,930
27297,939
27298,915
27299,903
27300,933
27301,890
27302,872
27303,906
27304,898
27305,879
27306,878
27307,879
27308,887
27309,894
27310,892
27311,904
27312,894
27313,894
27314,901
27315,885
27316,992
27317,1023
27318,929
27319,929
27320,965
27321,988
27322,940
27323,918
27324,948
27325,962
27326,897
27327,923
27328,872
27329,885
27330,870
27331,876
27332,863
27333,866
27334,920
27335,981
27336,967
27337,921
27338,932
27339,964
27340,936
27341,880
27342,894
27343,860
27344,849
27345,865
27346,861
27347,875
27348,858
27349,876
27350,883
27351,844
27352,859
27353,859
27354,886
27355,867
27356,874
27357,899
27358,921
27359,942
27360,878
27361,886
27362,890
27363,908
27364,865
27365,891
27366,928
27367,861
27368,859
27369,859
27370,875
27371,939
27372,950
27373,961
27374,997
27375,1007
27376,1020
27377,1015
27378,946
27379,780
27380,716
27381,823
27382,887
27383,747
27384,891
27385,1046
27386,1001
27387,1015
27388,1089
27389,1153
27390,1250
27391,1302
27392,1337
27393,1475
27394,1511
27395,1546
27396,1587
27397,1646
27398,1711
27399,1724
27400,1666
27401,1662
27402,1675
27403,1659
27404,1717
27405,1722
27406,1649
27407,1621
27408,1650
27409,1661
27410,1684
27411,1650
27412,1615
27413,1700
27414,1697
27415,1574
27416,1553
27417,1688
27418,1672
27419,1676
27420,1641
27421,1640
27422,1624
27423,1667
27424,1537
27425,1475
27426,1400
27427,1300
27428,1201
27429,1152
27430,1137
27431,1104
27432,1072
27433,1015
27434,995
27435,990
27436,1021
27437,1006
27438,995
27439,1005
27440,999
27441,979
27442,981
27443,958
27444,946
27445,981
27446,996
27447,1018
27448,927
27449,928
27450,992
27451,1021
27452,921
27453,952
27454,935
27455,966
27456,1067
27457,1038
27458,952
27459,981
27460,892
27461,898
27462,912
27463,900
27464,922
27465,924
27466,914
27467,949
27468,937
27469,974
27470,935
27471,989
27472,944
27473,944
27474,962
27475,1025
27476,1032
27477,1015
27478,996
27479,974
27480,987
27481,1061
27482,1183
27483,1134
27484,1152
27485,1164
27486,1283
27487,1314
27488,1384
27489,1563
27490,1584
27491,1598
27492,1574
27493,1772
27494,1748
27495,1700
27496,1690
27497,1671
27498,1676
27499,1699
27500,1725
27501,1707
27502,1666
27503,1632
27504,1619
27505,1618
27506,1619
27507,1587
27508,1564
27509,1689
27510,1655
27511,1694
27512,1708
27513,1607
27514,1597
27515,1659
27516,1657
27517,1670
27518,1593
27519,1591
27520,1557
27521,1571
27522,1484
27523,1314
27524,1179
27525,1140
27526,1091
27527,1087
27528,1117
27529,1098
27530,1069
27531,1130
27532,1116
27533,1083
27534,1063
27535,1054
27536,1052
27537,1063
27538,1042
27539,1069
27540,1021
27541,974
27542,1025
27543,971
27544,942
27545,937
27546,966
27547,984
27548,956
27549,979
27550,983
27551,1001
27552,1000
27553,977
27554,996
27555,1008
27556,1004
27557,1018
27558,967
27559,994
27560,994
27561,991
27562,973
27563,980
27564,947
27565,979
27566,974
27567,975
27568,982
27569,948
27570,987
27571,1000
27572,982
27573,964
27574,990
27575,990
27576,1009
27577,1022
27578,1082
27579,1154
27580,1170
27581,1202
27582,1301
27583,1335
27584,1430
27585,1557
27586,1623
27587,1670
27588,1702
27589,1707
27590,1761
27591,1741
27592,1707
27593,1733
27594,1738
27595,1778
27596,1794
27597,1774
27598,1668
27599,1550
27600,1568
27601,1672
27602,1838
27603,1797
27604,1646
27605,1676
27606,1578
27607,1695
27608,1646
27609,1709
27610,1707
27611,1610
27612,1596
27613,1471
27614,1352
27615,1385
27616,1582
27617,1506
27618,1410
27619,1307
27620,1235
27621,1175
27622,1141
27623,1121
27624,1078
27625,1023
27626,1059
27627,1057
27628,1079
27629,1072
27630,1008
27631,1025
27632,1011
27633,1003
27634,1005
27635,1001
27636,997
27637,989
27638,1010
27639,998
27640,1022
27641,979
27642,1025
27643,992
27644,977
27645,1010
27646,991
27647,976
27648,1007
27649,977
27650,1030
27651,980
27652,1008
27653,988
27654,1012
27655,990
27656,1008
27657,998
27658,998
27659,982
27660,967
27661,974
27662,956
27663,977
27664,949
27665,966
27666,981
27667,1004
27668,980
27669,1029
27670,1023
27671,1068
27672,1093
27673,1133
27674,1170
27675,1230
27676,1233
27677,1109
27678,1175
27679,1290
27680,1338
27681,1462
27682,1567
27683,1582
27684,1656
27685,1706
27686,1764
27687,1781
27688,1746
27689,1734
27690,1787
27691,1829
27692,1787
27693,1796
27694,1728
27695,1740
27696,1743
27697,1706
27698,1741
27699,1692
27700,1656
27701,1603
27702,1613
27703,1613
27704,1543
27705,1585
27706,1586
27707,1450
27708,1492
27709,1633
27710,1626
27711,1618
27712,1579
27713,1520
27714,1446
27715,1299
27716,1248
27717,1183
27718,1155
27719,1148
27720,1123
27721,1074
27722,1087
27723,1063
27724,1069
27725,1071
27726,1050
27727,1026
27728,1020
27729,1032
27730,1023
27731,1008
27732,1018
27733,1005
27734,1020
27735,1016
27736,1011
27737,1002
27738,1005
27739,1005
27740,992
27741,1016
27742,1003
27743,995
27744,1009
27745,1001
27746,998
27747,999
27748,1006
27749,1009
27750,994
27751,1001
27752,1012
27753,990
27754,1005
27755,993
27756,998
27757,1014
27758,1006
27759,1001
27760,1015
27761,1026
27762,1019
27763,1033
27764,1033
27765,1044
27766,1058
27767,1077
27768,1100
27769,1123
27770,1175
27771,1272
27772,1222
27773,1282
27774,1288
27775,1362
27776,1404
27777,1518
27778,1517
27779,1553
27780,1569
27781,1624
27782,1685
27783,1601
27784,1577
27785,1543
27786,1475
27787,1470
27788,1496
27789,1561
27790,1631
27791,1624
27792,1635
27793,1619
27794,1561
27795,1569
27796,1545
27797,1513
27798,1563
27799,1551
27800,1549
27801,1548
27802,1544
27803,1536
27804,1494
27805,1468
27806,1427
27807,1417
27808,1331
27809,1277
27810,1208
27811,1189
27812,1158
27813,1129
27814,1104
27815,1082
27816,1057
27817,1006
27818,1009
27819,1009
27820,999
27821,980
27822,960
27823,961
27824,948
27825,920
27826,912
27827,899
27828,884
27829,891
27830,901
27831,912
27832,888
27833,901
27834,907
27835,911
27836,919
27837,921
27838,900
27839,867
27840,872
27841,874
27842,894
27843,911
27844,868
27845,877
27846,919
27847,893
27848,868
27849,880
27850,888
27851,887
27852,920
27853,915
27854,920
27855,944
27856,977
27857,984
27858,976
27859,746
27860,765
27861,779
27862,796
27863,829
27864,805
27865,827
27866,825
27867,862
27868,923
27869,982
27870,969
27871,947
27872,942
27873,923
27874,926
27875,929
27876,922
27877,925
27878,892
27879,914
27880,942
27881,902
27882,928
27883,897
27884,859
27885,845
27886,809
27887,807
27888,806
27889,809
27890,821
27891,827
27892,825
27893,822
27894,790
27895,829
27896,893
27897,898
27898,923
27899,939
27900,913
27901,820
27902,812
27903,800
27904,833
27905,813
27906,834
27907,946
27908,936
27909,945
27910,948
27911,935
27912,931
27913,918
27914,912
27915,929
27916,938
27917,925
27918,929
27919,932
27920,925
27921,926
27922,923
27923,933
27924,923
27925,925
27926,925
27927,916
27928,918
27929,902
27930,908
27931,902
27932,909
27933,900
27934,893
27935,910
27936,897
27937,904
27938,907
27939,914
27940,932
27941,894
27942,899
27943,911
27944,920
27945,908
27946,932
27947,932
27948,951
27949,955
27950,956
27951,977
27952,1003
27953,1012
27954,992
27955,788
27956,804
27957,803
27958,838
27959,843
27960,833
27961,860
27962,849
27963,907
27964,962
27965,984
27966,982
27967,938
27968,934
27969,921
27970,912
27971,910
27972,928
27973,921
27974,926
27975,930
27976,913
27977,917
27978,914
27979,905
27980,887
27981,885
27982,874
27983,866
27984,871
27985,864
27986,877
27987,871
27988,904
27989,967
27990,972
27991,958
27992,975
27993,973
27994,899
27995,848
27996,852
27997,848
27998,853
27999,849
28000,851
28001,840
28002,867
28003,954
28004,951
28005,952
28006,945
28007,934
28008,923
28009,906
28010,922
28011,919
28012,923
28013,902
28014,921
28015,918
28016,910
28017,923
28018,916
28019,918
28020,925
28021,902
28022,901
28023,909
28024,903
28025,905
28026,904
28027,902
28028,907
28029,898
28030,902
28031,892
28032,900
28033,899
28034,903
28035,912
28036,906
28037,899
28038,907
28039,911
28040,915
28041,916
28042,919
28043,945
28044,948
28045,961
28046,986
28047,973
28048,980
28049,993
28050,984
28051,775
28052,783
28053,791
28054,819
28055,823
28056,932
28057,1016
28058,1056
28059,1142
28060,1169
28061,1219
28062,1263
28063,1238
28064,1291
28065,1414
28066,1490
28067,1527
28068,1547
28069,1672
28070,1679
28071,1568
28072,1522
28073,1576
28074,1546
28075,1521
28076,1550
28077,1572
28078,1575
28079,1552
28080,1568
28081,1565
28082,1556
28083,1492
28084,1562
28085,1538
28086,1557
28087,1563
28088,1538
28089,1549
28090,1528
28091,1529
28092,1490
28093,1464
28094,1447
28095,1409
28096,1354
28097,1315
28098,1226
28099,1222
28100,1199
28101,1172
28102,1193
28103,1149
28104,1109
28105,1056
28106,988
28107,991
28108,1018
28109,1000
28110,1022
28111,1026
28112,966
28113,999
28114,1011
28115,1009
28116,1022
28117,1031
28118,1032
28119,1012
28120,995
28121,987
28122,987
28123,984
28124,953
28125,936
28126,968
28127,974
28128,994
28129,1002
28130,994
28131,1008
28132,990
28133,1008
28134,1015
28135,996
28136,1022
28137,1031
28138,1020
28139,1050
28140,1057
28141,1074
28142,1095
28143,1110
28144,1124
28145,1141
28146,1140
28147,915
28148,922
28149,952
28150,972
28151,998
28152,1051
28153,1056
28154,1103
28155,1193
28156,1303
28157,1371
28158,1403
28159,1463
28160,1566
28161,1720
28162,1787
28163,1764
28164,1792
28165,1855
28166,1873
28167,1785
28168,1734
28169,1871
28170,1823
28171,1793
28172,1759
28173,1745
28174,1675
28175,1675
28176,1683
28177,1691
28178,1688
28179,1695
28180,1638
28181,1669
28182,1717
28183,1706
28184,1695
28185,1667
28186,1677
28187,1667
28188,1616
28189,1604
28190,1589
28191,1546
28192,1496
28193,1463
28194,1377
28195,1276
28196,1258
28197,1281
28198,1268
28199,1261
28200,1217
28201,1154
28202,1130
28203,1126
28204,1115
28205,1078
28206,1076
28207,1062
28208,1045
28209,1046
28210,1054
28211,1036
28212,1031
28213,1036
28214,1045
28215,1026
28216,1027
28217,1029
28218,1018
28219,1029
28220,1012
28221,990
28222,1031
28223,999
28224,989
28225,979
28226,988
28227,1002
28228,1000
28229,1028
28230,1034
28231,1058
28232,1040
28233,1044
28234,1052
28235,1057
28236,1055
28237,1055
28238,1044
28239,1049
28240,1050
28241,1051
28242,1048
28243,1033
28244,1050
28245,1041
28246,1060
28247,1063
28248,1077
28249,1092
28250,1087
28251,1204
28252,1254
28253,1309
28254,1362
28255,1395
28256,1453
28257,1527
28258,1612
28259,1672
28260,1683
28261,1701
28262,1657
28263,1656
28264,1665
28265,1672
28266,1680
28267,1717
28268,1726
28269,1704
28270,1672
28271,1637
28272,1681
28273,1666
28274,1674
28275,1688
28276,1729
28277,1746
28278,1765
28279,1759
28280,1740
28281,1733
28282,1755
28283,1755
28284,1734
28285,1697
28286,1660
28287,1579
28288,1552
28289,1504
28290,1448
28291,1309
28292,1277
28293,1249
28294,1225
28295,1182
28296,1158
28297,1114
28298,1103
28299,1110
28300,1096
28301,1092
28302,1074
28303,1046
28304,1049
28305,1031
28306,1045
28307,1055
28308,1054
28309,1073
28310,1068
28311,1054
28312,1058
28313,1036
28314,1049
28315,1039
28316,1056
28317,1033
28318,1045
28319,1044
28320,1025
28321,1023
28322,1025
28323,1029
28324,1012
28325,1005
28326,1008
28327,995
28328,975
28329,896
28330,927
28331,959
28332,983
28333,984
28334,992
28335,988
28336,989
28337,1006
28338,1006
28339,1016
28340,1030
28341,1038
28342,1033
28343,1048
28344,1069
28345,1088
28346,1136
28347,1113
28348,1067
28349,1162
28350,1267
28351,1319
28352,1432
28353,1494
28354,1617
28355,1697
28356,1794
28357,1829
28358,1773
28359,1751
28360,1751
28361,1774
28362,1840
28363,1844
28364,1839
28365,1853
28366,1755
28367,1760
28368,1769
28369,1768
28370,1819
28371,1804
28372,1823
28373,1768
28374,1778
28375,1794
28376,1710
28377,1688
28378,1705
28379,1771
28380,1704
28381,1708
28382,1673
28383,1663
28384,1613
28385,1518
28386,1452
28387,1289
28388,1253
28389,1217
28390,1174
28391,1075
28392,1089
28393,1048
28394,973
28395,936
28396,984
28397,1055
28398,944
28399,857
28400,920
28401,873
28402,907
28403,855
28404,881
28405,884
28406,869
28407,869
28408,848
28409,921
28410,864
28411,807
28412,848
28413,883
28414,875
28415,955
28416,840
28417,874
28418,896
28419,835
28420,884
28421,939
28422,872
28423,861
28424,902
28425,957
28426,976
28427,919
28428,933
28429,823
28430,825
28431,922
28432,946
28433,964
28434,995
28435,948
28436,941
28437,939
28438,1020
28439,1015
28440,1035
28441,1030
28442,1030
28443,1102
28444,1056
28445,1141
28446,1182
28447,1257
28448,1429
28449,1513
28450,1587
28451,1590
28452,1634
28453,1722
28454,1684
28455,1527
28456,1606
28457,1606
28458,1626
28459,1634
28460,1560
28461,1654
28462,1648
28463,1541
28464,1584
28465,1583
28466,1565
28467,1566
28468,1589
28469,1656
28470,1644
28471,1594
28472,1640
28473,1621
28474,1620
28475,1607
28476,1517
28477,1427
28478,1412
28479,1413
28480,1366
28481,1345
28482,1249
28483,1161
28484,1200
28485,1177
28486,1182
28487,1186
28488,1134
28489,997
28490,1016
28491,1051
28492,972
28493,946
28494,999
28495,932
28496,892
28497,870
28498,977
28499,962
28500,877
28501,844
28502,904
28503,817
28504,834
28505,802
28506,822
28507,813
28508,831
28509,832
28510,834
28511,826
28512,782
28513,874
28514,870
28515,853
28516,871
28517,916
28518,896
28519,899
28520,776
28521,794
28522,844
28523,881
28524,818
28525,844
28526,833
28527,833
28528,783
28529,854
28530,798
28531,823
28532,768
28533,719
28534,802
28535,800
28536,741
28537,748
28538,795
28539,786
28540,801
28541,788
28542,771
28543,773
28544,774
28545,761
28546,732
28547,739
28548,737
28549,750
28550,727
28551,751
28552,699
28553,755
28554,756
28555,727
28556,724
28557,714
28558,751
28559,770
28560,764
28561,793
28562,764
28563,757
28564,783
28565,764
28566,765
28567,756
28568,724
28569,756
28570,763
28571,734
28572,745
28573,717
28574,728
28575,731
28576,769
28577,817
28578,857
28579,829
28580,806
28581,850
28582,889
28583,907
28584,912
28585,910
28586,946
28587,953
28588,951
28589,965
28590,966
28591,959
28592,957
28593,970
28594,971
28595,957
28596,964
28597,950
28598,963
28599,957
28600,938
28601,956
28602,955
28603,957
28604,942
28605,918
28606,921
28607,910
28608,869
28609,907
28610,927
28611,939
28612,952
28613,958
28614,963
28615,955
28616,963
28617,965
28618,980
28619,974
28620,926
28621,926
28622,941
28623,945
28624,962
28625,928
28626,949
28627,964
28628,949
28629,942
28630,932
28631,922
28632,931
28633,920
28634,912
28635,920
28636,925
28637,897
28638,898
28639,900
28640,913
28641,929
28642,921
28643,926
28644,935
28645,919
28646,913
28647,925
28648,915
28649,919
28650,923
28651,926
28652,944
28653,940
28654,933
28655,901
28656,897
28657,895
28658,906
28659,910
28660,919
28661,920
28662,937
28663,923
28664,911
28665,907
28666,924
28667,940
28668,939
28669,950
28670,956
28671,952
28672,931
28673,940
28674,951
28675,938
28676,919
28677,949
28678,960
28679,990
28680,973
28681,960
28682,901
28683,922
28684,929
28685,987
28686,961
28687,963
28688,968
28689,944
28690,956
28691,934
28692,943
28693,945
28694,965
28695,944
28696,963
28697,961
28698,954
28699,933
28700,941
28701,937
28702,929
28703,924
28704,882
28705,901
28706,901
28707,909
28708,917
28709,910
28710,924
28711,937
28712,952
28713,958
28714,944
28715,942
28716,943
28717,931
28718,940
28719,938
28720,907
28721,907
28722,899
28723,897
28724,903
28725,903
28726,900
28727,934
28728,944
28729,937
28730,999
28731,1048
28732,1151
28733,1171
28734,1225
28735,1326
28736,1374
28737,1484
28738,1530
28739,1572
28740,1534
28741,1527
28742,1609
28743,1534
28744,1503
28745,1559
28746,1564
28747,1595
28748,1652
28749,1720
28750,1582
28751,1581
28752,1585
28753,1567
28754,1578
28755,1633
28756,1636
28757,1580
28758,1615
28759,1619
28760,1577
28761,1617
28762,1607
28763,1588
28764,1561
28765,1587
28766,1585
28767,1535
28768,1533
28769,1502
28770,1414
28771,1317
28772,1275
28773,1220
28774,1240
28775,1207
28776,1178
28777,1139
28778,1110
28779,1104
28780,1095
28781,1095
28782,1061
28783,1036
28784,1051
28785,1054
28786,1051
28787,1067
28788,1051
28789,1057
28790,1060
28791,1042
28792,1069
28793,1073
28794,1081
28795,1085
28796,1071
28797,1084
28798,1086
28799,1080
28800,1078
28801,1068
28802,1089
28803,1092
28804,1088
28805,1097
28806,1093
28807,1092
28808,1071
28809,1060
28810,1055
28811,1059
28812,1055
28813,1049
28814,1045
28815,1047
28816,1041
28817,1035
28818,1042
28819,1028
28820,1040
28821,1053
28822,1052
28823,1086
28824,1082
28825,1102
28826,1182
28827,1224
28828,1237
28829,1301
28830,1331
28831,1384
28832,1448
28833,1606
28834,1666
28835,1683
28836,1734
28837,1799
28838,1837
28839,1798
28840,1794
28841,1765
28842,1728
28843,1723
28844,1692
28845,1704
28846,1713
28847,1760
28848,1704
28849,1773
28850,1776
28851,1750
28852,1724
28853,1726
28854,1749
28855,1708
28856,1687
28857,1681
28858,1706
28859,1715
28860,1692
28861,1657
28862,1644
28863,1599
28864,1587
28865,1561
28866,1441
28867,1407
28868,1341
28869,1313
28870,1245
28871,1226
28872,1198
28873,1148
28874,1158
28875,1159
28876,1154
28877,1147
28878,1116
28879,1114
28880,1103
28881,1094
28882,1111
28883,1139
28884,1096
28885,1073
28886,1086
28887,1090
28888,1086
28889,1066
28890,1046
28891,1050
28892,1075
28893,1085
28894,1086
28895,1123
28896,1098
28897,1112
28898,1099
28899,1094
28900,1119
28901,1122
28902,1104
28903,1126
28904,1119
28905,1123
28906,1108
28907,1115
28908,1113
28909,1110
28910,1118
28911,1095
28912,1107
28913,1095
28914,1087
28915,1082
28916,1083
28917,1089
28918,1092
28919,1110
28920,1126
28921,1134
28922,1143
28923,1211
28924,1295
28925,1307
28926,1299
28927,1360
28928,1425
28929,1520
28930,1557
28931,1593
28932,1775
28933,1889
28934,1901
28935,1590
28936,1525
28937,1588
28938,1779
28939,1789
28940,1807
28941,1521
28942,1492
28943,1516
28944,1707
28945,1692
28946,1717
28947,1691
28948,1447
28949,1408
28950,1447
28951,1433
28952,1403
28953,1547
28954,1718
28955,1707
28956,1621
28957,1506
28958,1506
28959,1531
28960,1523
28961,1492
28962,1445
28963,1368
28964,1342
28965,1320
28966,1295
28967,1277
28968,1255
28969,1203
28970,1197
28971,1186
28972,1173
28973,1161
28974,1148
28975,1149
28976,1130
28977,1132
28978,1138
28979,1128
28980,1094
28981,1092
28982,1092
28983,1075
28984,1068
28985,1085
28986,1059
28987,1056
28988,1061
28989,1058
28990,1058
28991,1046
28992,1063
28993,1060
28994,1073
28995,1081
28996,1064
28997,1076
28998,1080
28999,1088
29000,1087
29001,1073
29002,1085
29003,1105
29004,1087
29005,1078
29006,1076
29007,1067
29008,1062
29009,1061
29010,1067
29011,1064
29012,1046
29013,1045
29014,1048
29015,1055
29016,1085
29017,1092
29018,1125
29019,1187
29020,1243
29021,1305
29022,1358
29023,1427
29024,1508
29025,1628
29026,1709
29027,1691
29028,1750
29029,1765
29030,1819
29031,1751
29032,1777
29033,1711
29034,1742
29035,1578
29036,1500
29037,1522
29038,1441
29039,1430
29040,1466
29041,1475
29042,1527
29043,1676
29044,1732
29045,1823
29046,1799
29047,1801
29048,1778
29049,1702
29050,1763
29051,1738
29052,1677
29053,1669
29054,1647
29055,1663
29056,1627
29057,1536
29058,1489
29059,1345
29060,1301
29061,1277
29062,1302
29063,1305
29064,1269
29065,1192
29066,1165
29067,1128
29068,1101
29069,1104
29070,1100
29071,1097
29072,1110
29073,1099
29074,1078
29075,1087
29076,1090
29077,1075
29078,1040
29079,1036
29080,1034
29081,1012
29082,1015
29083,1015
29084,1025
29085,1036
29086,1034
29087,1021
29088,1023
29089,1021
29090,1010
29091,1020
29092,1030
29093,1025
29094,1046
29095,1041
29096,1025
29097,1054
29098,1047
29099,1043
29100,1041
29101,1042
29102,1034
29103,1023
29104,1042
29105,1051
29106,1046
29107,1067
29108,1067
29109,1081
29110,1082
29111,1076
29112,1106
29113,1122
29114,1126
29115,1237
